# 1: Bin number
# 2: r
# 3: g(r)
146	58.6	1.09368
147	59	1.09558
148	59.4	1.09332
149	59.8	1.08856
150	60.2	1.0885
151	60.6	1.08021
152	61	1.07628
153	61.4	1.07609
154	61.8	1.0658
155	62.2	1.06718
156	62.6	1.05685
157	63	1.05754
158	63.4	1.05526
159	63.8	1.04673
160	64.2	1.0526
161	64.6	1.048
162	65	1.04912
163	65.4	1.05646
164	65.8	1.05159
165	66.2	1.06196
166	66.6	1.05845
167	67	1.06001
168	67.4	1.06927
169	67.8	1.06336
170	68.2	1.07426
171	68.6	1.06804
172	69	1.07276
173	69.4	1.07007
174	69.8	1.06982
175	70.2	1.07236
176	70.6	1.0687
177	71	1.07004
178	71.4	1.07044
179	71.8	1.06247
180	72.2	1.06329
181	72.6	1.06092
182	73	1.05829
183	73.4	1.05608
184	73.8	1.04809
185	74.2	1.05696
186	74.6	1.05185
187	75	1.04975
188	75.4	1.05
189	75.8	1.04658
190	76.2	1.05685
191	76.6	1.05046
192	77	1.05287
193	77.4	1.05229
194	77.8	1.04973
195	78.2	1.05891
196	78.6	1.05721
197	79	1.0579
198	79.4	1.05711
199	79.8	1.05466
200	80.2	1.05807
201	80.6	1.05721
202	81	1.05645
203	81.4	1.05759
204	81.8	1.05237
205	82.2	1.05868
206	82.6	1.0515
207	83	1.05471
208	83.4	1.05419
209	83.8	1.04727
210	84.2	1.05462
211	84.6	1.04608
212	85	1.04952
213	85.4	1.04712
214	85.8	1.04351
215	86.2	1.04896
216	86.6	1.04533
217	87	1.04659
218	87.4	1.04644
219	87.8	1.04704
220	88.2	1.04858
221	88.6	1.04714
222	89	1.04644
223	89.4	1.05007
224	89.8	1.04686
225	90.2	1.04965
226	90.6	1.04604
227	91	1.04714
228	91.4	1.05105
229	91.8	1.04473
230	92.2	1.04873
231	92.6	1.04602
232	93	1.04771
233	93.4	1.04778
234	93.8	1.04562
235	94.2	1.04585
236	94.6	1.04332
237	95	1.04425
238	95.4	1.04402
239	95.8	1.04096
240	96.2	1.04468
241	96.6	1.04209
242	97	1.04218
243	97.4	1.0452
244	97.8	1.04081
245	98.2	1.04365
246	98.6	1.0387
247	99	1.04302
248	99.4	1.04108
249	99.8	1.03849
250	100.2	1.04521
251	100.6	1.03685
252	101	1.04085
253	101.4	1.04304
254	101.8	1.03999
255	102.2	1.04536
256	102.6	1.04046
257	103	1.04086
258	103.4	1.04167
259	103.8	1.03801
260	104.2	1.04347
261	104.6	1.03821
262	105	1.03813
263	105.4	1.04177
264	105.8	1.03861
265	106.2	1.04024
266	106.6	1.04003
267	107	1.03845
268	107.4	1.0366
269	107.8	1.03433
270	108.2	1.038
271	108.6	1.03292
272	109	1.03899
273	109.4	1.03622
274	109.8	1.03606
275	110.2	1.03841
276	110.6	1.03601
277	111	1.03647
278	111.4	1.03928
279	111.8	1.03587
280	112.2	1.03785
281	112.6	1.03624
282	113	1.03604
283	113.4	1.03681
284	113.8	1.03223
285	114.2	1.03881
286	114.6	1.03553
287	115	1.03465
288	115.4	1.03408
289	115.8	1.03343
290	116.2	1.03558
291	116.6	1.0316
292	117	1.03409
293	117.4	1.03462
294	117.8	1.03007
295	118.2	1.03622
296	118.6	1.03275
297	119	1.03268
298	119.4	1.03207
299	119.8	1.03188
300	120.2	1.0352
301	120.6	1.03167
302	121	1.03249
303	121.4	1.0315
304	121.8	1.03282
305	122.2	1.03377
306	122.6	1.03108
307	123	1.03251
308	123.4	1.03329
309	123.8	1.02871
310	124.2	1.03491
311	124.6	1.03083
312	125	1.0326
313	125.4	1.0307
314	125.8	1.02889
315	126.2	1.03266
316	126.6	1.02881
317	127	1.02986
318	127.4	1.03005
319	127.8	1.02702
320	128.2	1.03174
321	128.6	1.02788
322	129	1.02864
323	129.4	1.03094
324	129.8	1.02782
325	130.2	1.02901
326	130.6	1.02593
327	131	1.02796
328	131.4	1.03041
329	131.8	1.02822
330	132.2	1.03058
331	132.6	1.02715
332	133	1.0293
333	133.4	1.02949
334	133.8	1.02615
335	134.2	1.03057
336	134.6	1.02701
337	135	1.02858
338	135.4	1.03002
339	135.8	1.02569
340	136.2	1.02863
341	136.6	1.02753
342	137	1.02698
343	137.4	1.0247
344	137.8	1.02282
345	138.2	1.02788
346	138.6	1.02492
347	139	1.02538
348	139.4	1.02583
349	139.8	1.02418
350	140.2	1.02746
351	140.6	1.02429
352	141	1.02573
353	141.4	1.02535
354	141.8	1.02458
355	142.2	1.02693
356	142.6	1.02307
357	143	1.02595
358	143.4	1.02481
359	143.8	1.02344
360	144.2	1.02525
361	144.6	1.02649
362	145	1.02375
363	145.4	1.02474
364	145.8	1.02417
365	146.2	1.02598
366	146.6	1.02348
367	147	1.02355
368	147.4	1.02356
369	147.8	1.02294
370	148.2	1.02518
371	148.6	1.02208
372	149	1.02379
373	149.4	1.02409
374	149.8	1.02015
375	150.2	1.02314
376	150.6	1.02219
377	151	1.02199
378	151.4	1.02059
379	151.8	1.02055
380	152.2	1.02338
381	152.6	1.02118
382	153	1.02319
383	153.4	1.02218
384	153.8	1.02215
385	154.2	1.02171
386	154.6	1.02071
387	155	1.02301
388	155.4	1.02255
389	155.8	1.02024
390	156.2	1.02356
391	156.6	1.01873
392	157	1.02133
393	157.4	1.0217
394	157.8	1.01966
395	158.2	1.02214
396	158.6	1.02055
397	159	1.01916
398	159.4	1.02116
399	159.8	1.02127
400	160.2	1.02096
401	160.6	1.0207
402	161	1.01967
403	161.4	1.01993
404	161.8	1.01841
405	162.2	1.02049
406	162.6	1.01887
407	163	1.01857
408	163.4	1.01939
409	163.8	1.01775
410	164.2	1.02001
411	164.6	1.0179
412	165	1.01919
413	165.4	1.01963
414	165.8	1.01731
415	166.2	1.02063
416	166.6	1.01675
417	167	1.01965
418	167.4	1.01897
419	167.8	1.01771
420	168.2	1.01977
421	168.6	1.01699
422	169	1.01856
423	169.4	1.01799
424	169.8	1.01734
425	170.2	1.01849
426	170.6	1.01726
427	171	1.0186
428	171.4	1.01833
429	171.8	1.01767
430	172.2	1.01809
431	172.6	1.01562
432	173	1.01725
433	173.4	1.0175
434	173.8	1.01546
435	174.2	1.01834
436	174.6	1.01496
437	175	1.0166
438	175.4	1.01751
439	175.8	1.01513
440	176.2	1.01771
441	176.6	1.01573
442	177	1.01555
443	177.4	1.01622
444	177.8	1.0156
445	178.2	1.01645
446	178.6	1.01528
447	179	1.01634
448	179.4	1.01661
449	179.8	1.01546
450	180.2	1.01547
451	180.6	1.01479
452	181	1.01552
453	181.4	1.01697
454	181.8	1.01448
455	182.2	1.01608
456	182.6	1.01471
457	183	1.015
458	183.4	1.01477
459	183.8	1.01407
460	184.2	1.01564
461	184.6	1.0137
462	185	1.01481
463	185.4	1.01489
464	185.8	1.01357
465	186.2	1.01536
466	186.6	1.01474
467	187	1.01352
468	187.4	1.0155
469	187.8	1.01228
470	188.2	1.0147
471	188.6	1.01343
472	189	1.01367
473	189.4	1.01413
474	189.8	1.0127
475	190.2	1.01347
476	190.6	1.01328
477	191	1.01392
478	191.4	1.01427
479	191.8	1.01264
480	192.2	1.01442
481	192.6	1.01146
482	193	1.01358
483	193.4	1.0133
484	193.8	1.01173
485	194.2	1.01484
486	194.6	1.01383
487	195	1.0126
488	195.4	1.01265
489	195.8	1.01136
490	196.2	1.01388
491	196.6	1.01107
492	197	1.01213
493	197.4	1.01296
494	197.8	1.0114
495	198.2	1.01314
496	198.6	1.01158
497	199	1.01166
498	199.4	1.01225
499	199.8	1.01097
